Field,Description
"0:31 SDMA_SYSADDRESS","SDMA system address (Low) / Argument 2 (Low) (1) SDMA system address This register contains the system memory address for a SDMA transfer. When the host controller stops a SDMA transfer, this register points to the system address of the next contiguous data position. It can be accessed only if no transaction is executing (after a transaction has stopped). Read operations during transfers may return an invalid value. The host driver initializes this register before starting a SDMA transaction. After SDMA has stopped, the next system address of the next contiguous data position can be read from this register. The SDMA transfer waits at the every boundary specified by the host SDMA buffer boundary in the Block size register. The host controller generates DMA Interrupt to request the host driver to update this register. The host driver sets the next system address of the next data position to this register. When the most upper byte of this register (0x003) is written, the host controller restarts the SDMA transfer. When restarting SDMA by the Resume command or by setting Continue request in the Block gap control register, the host controller starts at the next contiguous address stored here in the SDMA System address register. ADMA does not use this register. (2) Argument 2 This register is used with the Auto CMD23 to set a 32-bit block count value to the argument of the CMD23 while executing Auto CMD23. If Auto CMD23 is used with ADMA, the full 32-bit block count value can be used. If Auto CMD23 is used without AMDA, the available block count value is limited by the Block count register. 65535 blocks is the maximum value in this case."
